datetime,exchange_balance,exchange_inflow,exchange_outflow,date,exchange_netflow
2025-12-26T00:00:00Z,3046.189247249999,31477.847934150013,28431.658686900013,2025-12-26,3046.1892472500003
2025-12-27T00:00:00Z,171.669042449985,9783.345183599984,9611.67614115,2025-12-27,171.66904244998477
2025-12-28T00:00:00Z,109.875204959999,7511.828292119987,7401.953087159988,2025-12-28,109.87520495999888
2025-12-29T00:00:00Z,2189.924550640002,40281.45089085,38091.526340209995,2025-12-29,2189.924550640004
2025-12-30T00:00:00Z,-4865.467370679985,32261.337003520013,37126.80437419999,2025-12-30,-4865.46737067998
2025-12-31T00:00:00Z,-11048.268577330007,39685.63442504,50733.90300237,2025-12-31,-11048.268577330004
2026-01-01T00:00:00Z,-1662.315532120002,18627.788480019997,20290.10401214,2026-01-01,-1662.315532120003
2026-01-02T00:00:00Z,978.177998980003,32413.71134910001,31435.533350120004,2026-01-02,978.1779989800052
2026-01-03T00:00:00Z,427.344040539999,11930.289989259993,11502.945948719995,2026-01-03,427.3440405399979
2026-01-04T00:00:00Z,-466.424368429998,12927.427246539999,13393.851614969997,2026-01-04,-466.42436842999814
2026-01-05T00:00:00Z,-7212.029113139972,33581.00687315003,40793.03598629,2026-01-05,-7212.029113139972
2026-01-06T00:00:00Z,4784.846299190004,38284.30450152,33499.458202329995,2026-01-06,4784.846299190001
2026-01-07T00:00:00Z,970.712392709994,25608.723468529985,24638.01107581999,2026-01-07,970.7123927099929
2026-01-08T00:00:00Z,-481.468752110005,26961.314188939996,27442.782941049998,2026-01-08,-481.46875211000224
2026-01-09T00:00:00Z,1643.74593191999,26719.178475069995,25075.432543150007,2026-01-09,1643.745931919988
2026-01-10T00:00:00Z,-1075.897824769993,8925.314825690006,10001.21265046,2026-01-10,-1075.8978247699943
2026-01-11T00:00:00Z,2461.76026951001,8714.761253620014,6253.000984110004,2026-01-11,2461.7602695100104
2026-01-12T00:00:00Z,265.753285969998,21850.7424492,21584.98916323,2026-01-12,265.75328597000043
2026-01-13T00:00:00Z,-26008.548317780034,36130.28572545998,62138.834043240015,2026-01-13,-26008.548317780034
2026-01-14T00:00:00Z,-7419.471129729995,45556.81227957,52976.28340929999,2026-01-14,-7419.471129729995
2026-01-15T00:00:00Z,2786.596481089992,40540.30592703999,37753.70944595,2026-01-15,2786.5964810899895
2026-01-16T00:00:00Z,1292.174806149999,30401.709751160008,29109.53494501001,2026-01-16,1292.1748061499966
2026-01-17T00:00:00Z,231.946017250002,16241.219854389998,16009.273837139996,2026-01-17,231.94601725000211
2026-01-18T00:00:00Z,-256.223986640012,8879.389583689985,9135.613570329997,2026-01-18,-256.2239866400123
2026-01-19T00:00:00Z,1101.688194080003,23972.645119110002,22870.95692503,2026-01-19,1101.6881940800013
2026-01-20T00:00:00Z,7506.555431669991,41047.79993409,33541.244502420006,2026-01-20,7506.555431669993
2026-01-21T00:00:00Z,5922.658987480016,50646.36507993001,44723.70609245,2026-01-21,5922.658987480012
2026-01-22T00:00:00Z,2763.360161320002,28298.720953600005,25535.360792280004,2026-01-22,2763.3601613200008
2026-01-23T00:00:00Z,-35.484146150003,30339.4618675,30374.946013650002,2026-01-23,-35.48414615000365
2026-01-24T00:00:00Z,343.795425830006,9532.906340030015,9189.11091420001,2026-01-24,343.7954258300051
2026-01-25T00:00:00Z,980.378261330007,16109.730024870001,15129.351763539993,2026-01-25,980.3782613300082
2026-01-26T00:00:00Z,-3636.127219630006,31092.028215039998,34728.15543467001,2026-01-26,-3636.1272196300088
2026-01-27T00:00:00Z,466.672240879998,24050.903079419997,23584.23083854,2026-01-27,466.67224087999784
2026-01-28T00:00:00Z,-506.061930090012,28395.482237759992,28901.544167850003,2026-01-28,-506.0619300900107
2026-01-29T00:00:00Z,1648.652737890019,39003.53337599002,37354.880638099996,2026-01-29,1648.652737890021
2026-01-30T00:00:00Z,2064.832481969991,44016.24889606998,41951.416414099986,2026-01-30,2064.832481969992
2026-01-31T00:00:00Z,9608.82486450001,52067.67717362,42458.85230912,2026-01-31,9608.824864500006
2026-02-01T00:00:00Z,-436.075212930001,41699.49805738999,42135.57327031999,2026-02-01,-436.0752129300017
2026-02-02T00:00:00Z,5379.871544409996,63448.39055687999,58068.519012469995,2026-02-02,5379.871544409994
2026-02-03T00:00:00Z,3.518605740002,48857.07888004,48853.5602743,2026-02-03,3.5186057399987476
2026-02-04T00:00:00Z,-1053.402846240003,63421.91845983,64475.32130607,2026-02-04,-1053.402846240002
2026-02-05T00:00:00Z,17224.46120427003,110941.76454588004,93717.30334161001,2026-02-05,17224.461204270032
2026-02-06T00:00:00Z,-14577.894433250009,92262.62494514999,106840.5193784,2026-02-06,-14577.89443325001
2026-02-07T00:00:00Z,2317.224786159991,42357.54241406002,40040.31762790003,2026-02-07,2317.22478615999
2026-02-08T00:00:00Z,-4756.76262788,28321.468870729994,33078.231498609995,2026-02-08,-4756.762627880002
