event_peak_ts,event_peak_cpi,entry_signal_ts,exit_signal_ts,exit_reason,symbol,entry_bar_ts,exit_bar_ts,entry_px,exit_px,gross_pnl_pct,costs_pct,pnl_pct,hold_hours,btc_ret
2025-10-09 16:55:00,0.8932363986968994,2025-10-09 17:00:00,2025-10-09 18:00:00,vdv30_zero,ETH,2025-10-09 17:00:00,2025-10-09 18:00:00,4332.65,4306.17,-0.006111733004050539,0.0013,-0.007411733004050539,1.0,-0.002610085051060457
2025-10-09 16:55:00,0.8932363986968994,2025-10-09 17:00:00,2025-10-09 18:00:00,vdv30_zero,SOL,2025-10-09 17:00:00,2025-10-09 18:00:00,219.21,217.43,-0.008120067515168108,0.0013,-0.009420067515168107,1.0,-0.002610085051060457
2025-10-10 09:50:00,0.8910821676254272,2025-10-10 09:53:00,2025-10-10 10:53:00,vdv30_zero,ETH,2025-10-10 09:00:00,2025-10-10 10:00:00,4319.99,4340.59,0.004768529556781466,0.0013,0.003468529556781466,1.0,0.0015958776048475092
2025-10-10 09:50:00,0.8910821676254272,2025-10-10 09:53:00,2025-10-10 10:53:00,vdv30_zero,SOL,2025-10-10 09:00:00,2025-10-10 10:00:00,218.83,220.29,0.006671845724991909,0.0013,0.0053718457249919095,1.0,0.0015958776048475092
2025-10-16 16:20:00,0.924859344959259,2025-10-16 16:21:00,2025-10-16 17:36:00,vdv30_zero,ETH,2025-10-16 16:00:00,2025-10-16 17:00:00,3962.79,3920.15,-0.010760095791096646,0.0013,-0.012060095791096646,1.0,-0.008814567116279145
2025-10-16 16:20:00,0.924859344959259,2025-10-16 16:21:00,2025-10-16 17:36:00,vdv30_zero,SOL,2025-10-16 16:00:00,2025-10-16 17:00:00,192.18,189.54,-0.013737121448641974,0.0013,-0.015037121448641975,1.0,-0.008814567116279145
2025-10-16 20:56:00,0.9500202536582947,2025-10-16 21:10:00,2025-10-16 22:38:00,vdv30_zero,ETH,2025-10-16 21:00:00,2025-10-16 22:00:00,3881.61,3863.25,-0.004729996058336651,0.0013,-0.006029996058336651,1.0,-0.005868539185878597
2025-10-16 20:56:00,0.9500202536582947,2025-10-16 21:10:00,2025-10-16 22:38:00,vdv30_zero,SOL,2025-10-16 21:00:00,2025-10-16 22:00:00,185.51,183.04,-0.013314646110721789,0.0013,-0.014614646110721788,1.0,-0.005868539185878597
2025-10-16 22:14:00,0.931212306022644,2025-10-16 22:33:00,2025-10-16 23:33:00,vdv30_zero,ETH,2025-10-16 22:00:00,2025-10-16 23:00:00,3863.25,3892.02,0.00744709765094156,0.0013,0.00614709765094156,1.0,0.0036282294630052784
2025-10-16 22:14:00,0.931212306022644,2025-10-16 22:33:00,2025-10-16 23:33:00,vdv30_zero,SOL,2025-10-16 22:00:00,2025-10-16 23:00:00,183.04,184.76,0.009396853146853141,0.0013,0.008096853146853142,1.0,0.0036282294630052784
2025-10-17 06:35:00,0.9593023061752319,2025-10-17 06:38:00,2025-10-17 07:38:00,vdv30_zero,ETH,2025-10-17 06:00:00,2025-10-17 07:00:00,3818.75,3754.79,-0.016748936170212777,0.0013,-0.018048936170212776,1.0,-0.010504306034446428
2025-10-17 06:35:00,0.9593023061752319,2025-10-17 06:38:00,2025-10-17 07:38:00,vdv30_zero,SOL,2025-10-17 06:00:00,2025-10-17 07:00:00,180.32,177.7,-0.014529724933451667,0.0013,-0.015829724933451667,1.0,-0.010504306034446428
2025-10-17 11:07:00,0.9468978047370911,2025-10-17 11:09:00,2025-10-17 12:09:00,vdv30_zero,ETH,2025-10-17 11:00:00,2025-10-17 12:00:00,3776.3,3773.7,-0.0006885046209253406,0.0013,-0.0019885046209253405,1.0,-0.0030934424133963676
2025-10-17 11:07:00,0.9468978047370911,2025-10-17 11:09:00,2025-10-17 12:09:00,vdv30_zero,SOL,2025-10-17 11:00:00,2025-10-17 12:00:00,181.36,179.99,-0.007554036171151326,0.0013,-0.008854036171151325,1.0,-0.0030934424133963676
2025-10-17 14:16:00,0.9314398169517517,2025-10-17 14:22:00,2025-10-17 15:25:00,vdv30_zero,ETH,2025-10-17 14:00:00,2025-10-17 15:00:00,3749.1,3796.02,0.012515003600864227,0.0013,0.011215003600864228,1.0,0.015594957326024339
2025-10-17 14:16:00,0.9314398169517517,2025-10-17 14:22:00,2025-10-17 15:25:00,vdv30_zero,SOL,2025-10-17 14:00:00,2025-10-17 15:00:00,178.33,182.65,0.02422475186452079,0.0013,0.022924751864520792,1.0,0.015594957326024339
2025-10-18 05:23:00,0.9239101409912109,2025-10-18 05:48:00,2025-10-18 06:51:00,vdv30_zero,ETH,2025-10-18 05:00:00,2025-10-18 06:00:00,3865.08,3870.69,0.0014514576671117098,0.0013,0.00015145766711170986,1.0,0.0004299548313247736
2025-10-18 05:23:00,0.9239101409912109,2025-10-18 05:48:00,2025-10-18 06:51:00,vdv30_zero,SOL,2025-10-18 05:00:00,2025-10-18 06:00:00,184.45,186.24,0.009704526972079266,0.0013,0.008404526972079267,1.0,0.0004299548313247736
2025-10-18 16:33:00,0.933302640914917,2025-10-18 16:35:00,2025-10-18 17:35:00,vdv30_zero,ETH,2025-10-18 16:00:00,2025-10-18 17:00:00,3863.99,3892.1,0.007274863547783542,0.0013,0.005974863547783542,1.0,0.0020778358237657515
2025-10-18 16:33:00,0.933302640914917,2025-10-18 16:35:00,2025-10-18 17:35:00,vdv30_zero,SOL,2025-10-18 16:00:00,2025-10-18 17:00:00,184.17,185.88,0.009284899820817767,0.0013,0.007984899820817768,1.0,0.0020778358237657515
2025-10-19 00:50:00,0.8639598488807678,2025-10-19 03:28:00,2025-10-19 04:30:00,vdv30_zero,ETH,2025-10-19 03:00:00,2025-10-19 04:00:00,3904.7,3901.48,-0.0008246472200168515,0.0013,-0.0021246472200168514,1.0,-0.0021665350082398127
2025-10-19 00:50:00,0.8639598488807678,2025-10-19 03:28:00,2025-10-19 04:30:00,vdv30_zero,SOL,2025-10-19 03:00:00,2025-10-19 04:00:00,186.95,186.73,-0.0011767852366942973,0.0013,-0.0024767852366942974,1.0,-0.0021665350082398127
2025-10-19 02:59:00,0.9084782004356384,2025-10-19 03:28:00,2025-10-19 04:30:00,vdv30_zero,ETH,2025-10-19 03:00:00,2025-10-19 04:00:00,3904.7,3901.48,-0.0008246472200168515,0.0013,-0.0021246472200168514,1.0,-0.0021665350082398127
2025-10-19 02:59:00,0.9084782004356384,2025-10-19 03:28:00,2025-10-19 04:30:00,vdv30_zero,SOL,2025-10-19 03:00:00,2025-10-19 04:00:00,186.95,186.73,-0.0011767852366942973,0.0013,-0.0024767852366942974,1.0,-0.0021665350082398127
2025-10-19 07:43:00,0.9405512809753418,2025-10-19 08:26:00,2025-10-19 09:30:00,vdv30_zero,ETH,2025-10-19 08:00:00,2025-10-19 09:00:00,3861.22,3911.26,0.012959634519659698,0.0013,0.0116596345196597,1.0,0.008905914594948232
2025-10-19 07:43:00,0.9405512809753418,2025-10-19 08:26:00,2025-10-19 09:30:00,vdv30_zero,SOL,2025-10-19 08:00:00,2025-10-19 09:00:00,184.08,187.12,0.0165145588874402,0.0013,0.0152145588874402,1.0,0.008905914594948232
2025-10-19 09:25:00,0.893238365650177,2025-10-19 09:40:00,2025-10-19 10:40:00,vdv30_zero,ETH,2025-10-19 09:00:00,2025-10-19 10:00:00,3911.26,3929.58,0.004683912601054317,0.0013,0.0033839126010543168,1.0,0.004435075194133434
2025-10-19 09:25:00,0.893238365650177,2025-10-19 09:40:00,2025-10-19 10:40:00,vdv30_zero,SOL,2025-10-19 09:00:00,2025-10-19 10:00:00,187.12,189.01,0.010100470286447127,0.0013,0.008800470286447128,1.0,0.004435075194133434
2025-10-29 14:20:00,0.8782534003257751,2025-10-29 14:21:00,2025-10-29 15:21:00,vdv30_zero,ETH,2025-10-29 14:00:00,2025-10-29 15:00:00,3986.94,3950.23,-0.00920756269219001,0.0013,-0.010507562692190008,1.0,-0.008700725460672316
2025-10-29 14:20:00,0.8782534003257751,2025-10-29 14:21:00,2025-10-29 15:21:00,vdv30_zero,SOL,2025-10-29 14:00:00,2025-10-29 15:00:00,199.93,196.71,-0.016105636972940523,0.0013,-0.017405636972940522,1.0,-0.008700725460672316
2025-10-30 15:16:00,0.9641812443733215,2025-10-30 15:20:00,2025-10-30 16:20:00,vdv30_zero,ETH,2025-10-30 15:00:00,2025-10-30 16:00:00,3771.61,3779.37,0.002057476780472998,0.0013,0.0007574767804729978,1.0,0.003988089599203442
2025-10-30 15:16:00,0.9641812443733215,2025-10-30 15:20:00,2025-10-30 16:20:00,vdv30_zero,SOL,2025-10-30 15:00:00,2025-10-30 16:00:00,184.95,185.19,0.0012976480129765293,0.0013,-2.351987023470597e-06,1.0,0.003988089599203442
2025-11-01 11:22:00,0.8620401620864868,2025-11-01 15:15:00,2025-11-01 16:23:00,cpi_regime_flip,ETH,2025-11-01 15:00:00,2025-11-01 16:00:00,3893.01,3890.24,-0.0007115316939849722,0.0013,-0.0020115316939849723,1.0,0.001455740060152449
2025-11-01 11:22:00,0.8620401620864868,2025-11-01 15:15:00,2025-11-01 16:23:00,cpi_regime_flip,SOL,2025-11-01 15:00:00,2025-11-01 16:00:00,186.28,186.3,0.00010736525660301821,0.0013,-0.0011926347433969817,1.0,0.001455740060152449
2025-11-03 06:49:00,0.9246345162391663,2025-11-03 06:59:00,2025-11-03 08:04:00,vdv30_zero,ETH,2025-11-03 06:00:00,2025-11-03 08:00:00,3717.01,3714.91,-0.0005649702314495693,0.0013,-0.0018649702314495692,2.0,0.0008915542452128088
2025-11-03 06:49:00,0.9246345162391663,2025-11-03 06:59:00,2025-11-03 08:04:00,vdv30_zero,SOL,2025-11-03 06:00:00,2025-11-03 08:00:00,175.97,175.57,-0.002273114735466305,0.0013,-0.003573114735466305,2.0,0.0008915542452128088
2025-11-04 09:02:00,0.941167414188385,2025-11-04 09:03:00,2025-11-04 10:15:00,vdv30_zero,ETH,2025-11-04 09:00:00,2025-11-04 10:00:00,3490.83,3484.24,-0.0018878031872076686,0.0013,-0.0031878031872076685,1.0,-0.0003400040261100256
2025-11-04 09:02:00,0.941167414188385,2025-11-04 09:03:00,2025-11-04 10:15:00,vdv30_zero,SOL,2025-11-04 09:00:00,2025-11-04 10:00:00,160.31,160.44,0.0008109288254007575,0.0013,-0.0004890711745992424,1.0,-0.0003400040261100256
2025-11-04 11:29:00,0.9413137435913086,2025-11-04 11:44:00,2025-11-04 12:44:00,vdv30_zero,ETH,2025-11-04 11:00:00,2025-11-04 12:00:00,3527.78,3509.56,-0.005164721156081234,0.0013,-0.0064647211560812335,1.0,-0.005963798195171315
2025-11-04 11:29:00,0.9413137435913086,2025-11-04 11:44:00,2025-11-04 12:44:00,vdv30_zero,SOL,2025-11-04 11:00:00,2025-11-04 12:00:00,161.63,161.35,-0.001732351667388487,0.0013,-0.003032351667388487,1.0,-0.005963798195171315
2025-11-04 17:10:00,0.9700235724449158,2025-11-04 17:12:00,2025-11-04 18:22:00,vdv30_zero,ETH,2025-11-04 17:00:00,2025-11-04 18:00:00,3371.57,3301.38,-0.020818194490993824,0.0013,-0.022118194490993823,1.0,0.0023992132559253147
2025-11-04 17:10:00,0.9700235724449158,2025-11-04 17:12:00,2025-11-04 18:22:00,vdv30_zero,SOL,2025-11-04 17:00:00,2025-11-04 18:00:00,156.11,156.35,0.0015373774902311232,0.0013,0.00023737749023112326,1.0,0.0023992132559253147
2025-11-04 20:17:00,0.9453965425491333,2025-11-04 20:19:00,2025-11-04 21:44:00,vdv30_zero,ETH,2025-11-04 20:00:00,2025-11-04 21:00:00,3211.5,3213.77,0.0007068348123929571,0.0013,-0.0005931651876070428,1.0,-0.004329257939372515
2025-11-04 20:17:00,0.9453965425491333,2025-11-04 20:19:00,2025-11-04 21:44:00,vdv30_zero,SOL,2025-11-04 20:00:00,2025-11-04 21:00:00,153.35,151.12,-0.014541897619823866,0.0013,-0.015841897619823866,1.0,-0.004329257939372515
2025-11-04 21:32:00,0.9586067795753479,2025-11-04 21:36:00,2025-11-04 22:55:00,cpi_regime_flip,ETH,2025-11-04 21:00:00,2025-11-04 22:00:00,3213.77,3246.44,0.010165631019021296,0.0013,0.008865631019021297,1.0,0.009834044882975675
2025-11-04 21:32:00,0.9586067795753479,2025-11-04 21:36:00,2025-11-04 22:55:00,cpi_regime_flip,SOL,2025-11-04 21:00:00,2025-11-04 22:00:00,151.12,155.15,0.026667548967707788,0.0013,0.02536754896770779,1.0,0.009834044882975675
2025-11-05 04:27:00,0.927892804145813,2025-11-05 04:44:00,2025-11-05 05:52:00,vdv30_zero,ETH,2025-11-05 04:00:00,2025-11-05 05:00:00,3328.04,3324.07,-0.0011928943161740244,0.0013,-0.0024928943161740243,1.0,-0.0018037882495800354
