timestamp,datetime,side,posSide,price,size,bkLoss
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232807617,2026-03-23T02:26:47.617000,buy,short,86.75,8.71,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
